Gresham Barrett,"James Gresham BarrettFebruary 14, 1961 (age 57)Westminster, South Carolina, U.S.",Republican,Natalie Barrett
Tom Barrett,"April 30, 1981 (age 37)Southfield, Michigan",Republican,Ashley (m. 2008)
Tom Barrett,"Thomas Mark BarrettDecember 8, 1953 (age 65)Milwaukee, Wisconsin, U.S.",Democratic,Kris Barrett[1]
Charles Barron,"October 7, 1950 (age 68)Queens, New York City, U.S.",Democratic,Inez Barron[1]
Erek L. Barron,"February 20, 1974 (age 44)Washington, DC",Democratic,Taria
Inez Barron,"Fort Greene, Brooklyn, New York",Democratic,Charles Barron
Regina Ashford Barrow,"Wilkinson County, Mississippi, USA",Democratic,"James Garnett Barrow, Sr."
Megan Barry,"Megan Christine MuellerSeptember 22, 1963 (age 55)Santa Ana, California, U.S.",Democratic,Bruce Barry
Warren E. Barry,"Warren Everett BarryAugust 4, 1933Boston, Massachusetts, U.S.",Republican,Theresa McKay Cheryl Moore
Dewey F. Bartlett Jr.,"Dewey Follett Bartlett Jr.March 16, 1947 (age 71)Tulsa, Oklahoma, U.S.",Republican,"Susan (divorced 2002),[1] Victoria[2]"
John Bartlett,None,Democratic,Lillie
Joseph R. Bartlett,"December 30, 1969 (age 48)Takoma Park, Maryland",Republican,Katie Hopkins
Roscoe Bartlett,"June 3, 1926 (age 92)Moorland, Kentucky",Republican,Ellen Louise Bartlett
Julie Bartling,"July 1, 1958 (age 60)Burke, South Dakota",Democratic,Bart
Joe Barton,"Joe Linus BartonSeptember 15, 1949 (age 69)Waco, Texas, U.S.",Republican,Janet Winslow(m. 1971; div. 1992)Terri Brasier(m. 2004; div. 2015)
Manly Barton,"Manly George BartonMarch 14, 1949 (age 69)Mobile, Alabama, U.S.",Republican,Sarah Thornton
Philip Baruth,"February 10, 1962 (age 56)Lockport, New York, U.S.",Democrat/Progressive,Annika Ljung
Kumar P. Barve,"September 8, 1958 (age 60)Schenectady, New York",Democratic,Maureen Quinn
Marc Basnight,"May 13, 1947 (age 71)",Democratic,Widower
Charles Bass,"January 8, 1952 (age 66)Boston, Massachusetts, U.S.",Republican,Lisa Bass
Karen Bass,"Karen Ruth BassOctober 3, 1953 (age 65)Los Angeles, California, U.S.",Democratic,Jesus Lechuga (1980–1986)
Randy Bass,"March 13, 1954 (age 64)Lawton, Oklahoma",Democratic,Kelley Bass
Suzanne Bassi,"February 26, 1945 (age 73)Santa Ana, California",Republican,Roger
Chuck Basye,"June 11, 1958 (age 60)Kansas City, Missouri",Republican,Rhonda
Bill Batchelder,"December 19, 1942 (age 76)Medina, Ohio",Republican,Alice M. Batchelder
"Christopher ""Kip"" Bateman","October 9, 1957 (age 61)Somerville, New Jersey",Republican,Susan
Alan Bates,"Alan Curtis BatesMarch 17, 1945Seattle, Washington",Democratic,Laurie
Tom Bates,"February 9, 1938 (age 80)",Democratic,Loni Hancock
Gayle Batt,"Nampa, Idaho",Republican,Roger Batt
Tommy Battle,"Thomas Massengale Battle Jr.December 3, 1955 (age 63)Birmingham, Alabama, U.S.",Republican,Jennifer (divorced)Eula Sammons (m. 1988)
Max Baucus,"Max Sieben EnkeDecember 11, 1941 (age 77)Helena, Montana, U.S.",Democratic,Ann Geracimos (1975–1982)Wanda Minge (1984–2009)Melodee Hanes (2011–present)
Clel Baudler,"April 4, 1939 (age 79)Fontanelle, Iowa, U.S.",Republican,Mary Carole
Rebecca Bauer-Kahan,"October 28, 1978 (age 40)Santa Clara County, California",Democratic,Darren Bauer-Kahan
B. Patrick BauerPhoto,"May 25, 1944 (age 74)Fort Wayne, Indiana United States",Democratic,Karen Bauer
Joan Bauer,None,Democratic Party,Doug Langham
Molly Baumgardner,None,Republican,Dr. Brian Baumgardner
Randy Baumgardner,"1956 (age 61–62)Bedford, Indiana, U.S.",Republican,Lori Baumgardner
Michael Baumgartner,"Michael James BaumgartnerDecember 13, 1975 (age 43)Pullman, Washington, U.S.",Republican,Eleanor Mayne
Dennis K. Baxley,"August 22, 1952 (age 66)Ocala, Florida",Republican,Ginette Begín Baxley
Evan Bayh,"Birch Evans Bayh IIIDecember 26, 1955 (age 62)Shirkieville, Indiana, U.S.",Democratic,Susan Breshears
Bob Beach,"July 21, 1959 (age 59)Morgantown, West Virginia, U.S.",Democratic,Rachel Plybon Beach
James Beach,"October 28, 1946 (age 72)",Democratic,Linda
Bill Beagle,"December 6, 1964 (age 54)Syracuse, New York U.S.",Republican,Karen Beagle
Anthony Beale,"Anthony A. BealeOctober 22, 1967 (age 51)Chicago, Illinois, U.S.",Democratic Party,Dana Beale
Jim Beall,"James Thomas Beall, Jr.December 7, 1952 (age 66)San Jose, California",Democratic,Pat Lafkas
Aaron Bean,"January 25, 1967 (age 51)Fernandina Beach, Florida",Republican,"Abigail ""Abby"" Bradley"
Melissa Bean,"Melissa LuburichJanuary 22, 1962 (age 56)Chicago, Illinois, U.S.",Democratic,Alan Bean
Henry John Bear,None,Green Independent (since 2017)Democratic (before 2017),Violet
Mike Beard,"July 22, 1953 (age 65)Clearfield, Pennsylvania",Republican Party of Minnesota,Karen
Sharon Beasley-Teague,"February 15, 1952 (age 66)",Democratic,Farajo Elnamala
Joyce Beatty,"Joyce Birdsong HannahMarch 12, 1950 (age 68)Dayton, Ohio, U.S.",Democratic,Otto Beatty Jr.
Mark H. Beaubien Jr.,"October 30, 1942Waukegan, Illinois",Republican,Dee Beaubien
Bob Beauprez,"September 22, 1948 (age 70)Lafayette, Colorado, U.S.",Republican,Claudia Paul
Mae Beavers,"December 11, 1947 (age 71)Millport, Alabama, U.S.",Republican,Jerry Beavers
Eli Bebout,"October 14, 1946 (age 72)Rawlins, Wyoming, U.S.",Democratic (Before 1994)Republican (1994–present),Lorraine Bebout
Xavier Becerra,"January 26, 1958 (age 60)Sacramento, California, U.S.",Democratic,Carolina Reyes
"Richard Charles ""Rick"" Beck","June 15, 1956 (age 62)Little RockPulaski CountyArkansas, USA",Republican,Sheila Beck
Jamie Becker-Finn,"October 20, 1982 (age 36)",Minnesota Democratic–Farmer–Labor Party,Gabe
Brian Becker,None,Democratic,Laura Gold Becker
Jon Becker,"October 20, 1972 (age 46)Fort Morgan, Colorado",Republican,Christal
Mary Becker,None,Democratic,Jim
Randi Becker,"July 12, 1948 (age 70)Enumclaw, Washington, U.S.",Republican,"Robert L. ""Bob"" Becker"
Steven Becker,"August 31, 1947 (age 71)Buhler, Kansas",Republican,Sarah McKinnon
Roger H. Bedford Jr.,"Roger Hugh Bedford Jr.July 2, 1956 (age 62)",Democratic,Maudie Darby; 1 child
Scott Bedke,"April 27, 1958 (age 60)Twin Falls, Idaho, U.S.",Republican,Sarah
Bruce Beemer,"1969/1970 (age 48–49)[1]Scranton, Pennsylvania, U.S.",Democratic,Jodi Beemer
Donald Beezley,None,Republican,Pat Beezley
Sue Wilson Beffort,"July 16, 1946 (age 72)",Republican,Steven R. Beffort
Mark Begich,"Mark Peter BegichMarch 30, 1962 (age 56)Anchorage, Alaska, U.S.",Democratic,Deborah Bonito
Tom Begich,"Tom Scott BegichOctober 31, 1960 (age 58)Anchorage, Alaska, U.S.",Democratic,Sarah Sledge
Jerry Behn,"January 31, 1954 (age 64)Ames, Iowa, U.S.",Republican,Denise
Robert Behning,"January 18, 1954 (age 64)Indianapolis, Indiana",Republican,Rosalie
Pamela Beidle,"July 21, 1951 (age 67)",Democratic,Len
Daniel V. Beiser,None,Democratic,Terri
Mary Gardner Belk,"Mary Denise GardnerOctober 5, 1956 (age 62)Washington, D.C.",Democratic,"Ralph Belk, Jr."
Bill Bell,"William V. Bell1941 (unconfirmed)Washington, DC",Democratic,Judith C. Bell
Chris Bell,"Robert Christopher BellNovember 23, 1959 (age 59)Abilene, Texas, U.S.",Democratic,Alison Ayres
Donnie Bell,"March 3, 1963 (age 55)Tupelo, Mississippi, U.S.",Republican (2011–present)Democratic (2007–2011),Nelda Higginbotham
Greg Bell,"October 16, 1948 (age 70)Ogden, Utah, U.S.",Republican,JoLynn Bell
John Bell,"John Joseph BellJanuary 29, 1963 (age 55)Louisville, Kentucky, U.S.",Democratic,Margaret Bell
"Cecil Ivan Bell, Jr.","May 17, 1962 (age 56)Rosenberg, Texas, USA",Republican,Jo Ann Bell
Dickie Bell,"Richard Preston BellOctober 26, 1946 (age 72)Staunton, Virginia, U.S.",Republican,Anne Starr Littlejohn
Rob Bell,"Robert B. Bell IIIApril 23, 1967 (age 51)Palo Alto, California, U.S.",Republican,Jessica Rhea Sweeney
Shenna Bellows,"Shenna Lee BellowsMarch 23, 1975 (age 43)Greenfield, Massachusetts,U.S.",Democratic,Brandon Baldwin (2012–present)
Wesley Belter,"April 18, 1945 (age 73)Leonard, North Dakota, U.S.",Republican,Judy
Shane Bemis,"1972 (age 45–46)Billings, Montana",Republican,Alix Bemis[1]
Lizbeth Benacquisto,"December 23, 1967 (age 51)Rockville Centre, New York",Republican,Unknown Spouse-(?-?) Bruce Strayhorn-(2011-2015)[1][2]
Adrienne Benavidez,64–65[1]Denver[1],Democratic,none[1]
Chris Benge,"September 9, 1962 (age 56)Tulsa, Oklahoma, U.S.",Republican,Allison
Dan Benishek,"Daniel Joseph BenishekApril 20, 1952 (age 66)Iron River, Michigan, U.S.",Republican,Judy Benishek[1]
Teresa Benitez-Thompson,"Teresa Francisca BenitezJuly 25, 1978 (age 40)Ventura, California, U.S.",Democratic (1998–present),Jeff Thompson
Stephen K. Benjamin,"Stephen Keith BenjaminDecember 1, 1969 (age 49)Queens, New York, U.S.",Democratic,DeAndrea Gist
Michael Bennet,"Michael Farrand BennetNovember 28, 1964 (age 54)New Delhi, India",Democratic,Susan Daggett (m. 1997)
Bob Bennett,"Robert Foster BennettSeptember 18, 1933Salt Lake City, Utah, U.S.",Republican,Joyce McKay
Camille Williams Bennett,c. 1960Place of birth missing,Democratic,"Wayne Otis Bennett, Jr."
Richard A. Bennett,"May 24, 1963 (age 55)Portland, Maine",Republican,"Karen Bennett, 2 Children (Abigail and Nathaniel)"
Scott Bennett,"1977 (age 40–41)Gibson City, Illinois",Democratic,Stacy
Joe Benning,"December 7, 1956 (age 62)Long Branch, New Jersey, U.S.",Republican,Debbie
"Daniel R. ""Dan"" Benson","November 22, 1975 (age 43)",Democratic,Hande Yurttan
John Benson,"July 30, 1943 (age 75)Glasgow, Montana",Minnesota Democratic–Farmer–Labor Party,Barbara
Michelle Benson,"September 11, 1968 (age 50)",Republican,Craig
Mike Benson,"November 9, 1955 (age 63)",Republican Party of Minnesota,Susan
Kerry Bentivolio,"October 6, 1951 (age 67)Detroit, Michigan, U.S.",Republican (Before 2016; 2018–present)Libertarian (2016)Independent (2016–2018),Karen Bentivolio
Helen Delich Bentley,"Helen DelichNovember 28, 1923Ruth, Nevada, U.S.",Republican,William Roy Bentley (d. 2003)
Mary Elizabeth Bentley,"December 26, 1961 (age 57)Massachusetts",Republican,divorced
Robert J. Bentley,"Robert Julian BentleyFebruary 3, 1943 (age 75)Columbiana, Alabama, U.S.",Republican,Dianne Jones(m. 1965; div. 2015)
Cliff Bentz,"January 12, 1952 (age 66)Salem, Oregon",Republican,Lindsay Norman
Ami Bera,"Amerish Babulal BeraMarch 2, 1965 (age 53)Los Angeles, California, U.S.",Democratic,Janine Bera
Terese Berceau,"August 23, 1950 (age 68)Green Bay, Wisconsin",Democratic,Stuart Levitan
Rick Berg,"Richard Alan BergAugust 16, 1959 (age 59)Maddock, North Dakota, U.S.",Republican,Tracy Martin
Michael Bergan,"August 16, 1962",Republican,Carol
Doug Berger,"Smithfield, North Carolina",Democratic,Annie
Jeffrey J. Berger,"May 12, 1955 (age 63)Waterbury, Connecticut, U.S.",Democratic,Noreen Berger
Phil Berger,"Philip Edward BergerAugust 8, 1952 (age 66)New Rochelle, New York, U.S.",Republican,Pat Berger
Vicki Berger,"1949 (age 68–69)Salem, Oregon",Republican,Jerry Berger
Linda Berglin,"October 19, 1944 (age 74)Oakland, California",Minnesota Democratic-Farmer-Labor Party,Glenn Sampson
Steve Bergquist,"Steven Anton BergquistSeptember 7, 1979 (age 39)",Democratic,Avanti Rani (Baruah) Bergquist
Andy Berke,"Andrew Lawrence BerkeMarch 31, 1968 (age 50)Chattanooga, Tennessee, U.S.",Democratic,Monique Prado
Ethan Berkowitz,"February 4, 1962 (age 56)San Francisco, California, U.S.",Democratic,Mara Kimmel
Howard Berman,"Howard Lawrence BermanApril 15, 1941 (age 77)Los Angeles, California, U.S.",Democratic,Janis Berman
Leo Berman,"October 21, 1935New York City, New York USA",Republican,Lou Ann Kuck Berman
Mack Bernard,"March 4, 1976 (age 42)Port au Prince, Haiti.",Democratic,Shawn Bernard
Connie Bernardy,"February 26, 1963 (age 55)Anoka County, Minnesota",Minnesota Democratic–Farmer–Labor Party,Dan
Virg Bernero,"March 31, 1964 (age 54)Pontiac, Michigan, U.S.",Democratic,Teri Bernero
Mike Bernskoetter,"November 29, 1959 (age 59)Jefferson City, Missouri",Republican,Jeannette
Aaron Bernstine,"July 2, 1984 (age 34)[1]",Republican (2016-present),Ilia Bernstine[2]
Robert Marion Berry,"August 27, 1942 (age 76)Stuttgart, Arkansas, U.S.",Democratic,Carolyn Berry
T.J. Berry,"September 11, 1965 (age 53)North Kansas City, Missouri",Republican,Shelly
Bill Berryhill,"William Ronald BerryhillMarch 18, 1958 (age 60)Ceres, California",Republican,Triana Berryhill
Tom Berryhill,"Thomas Charles BerryhillAugust 27, 1953 (age 65)Ceres, California",Republican,Loretta Berryhill
Eric Berthel,"March 28, 1967 (age 51)Brooklyn, New York",Republican,Krista (m. 1996)
Johnny Berthelot,"John Alan BerthelotNovember 1951 (age 67)GonzalesAscension ParishLouisiana, U.S.",Republican,Paula Chauvin Berthelot
Rick Bertrand,"December 22, 1969 (age 49)Sioux City, Iowa, U.S.",Republican,Tammy Bailey
Andy Beshear,"Andrew Graham BeshearNovember 29, 1977 (age 41)Louisville, Kentucky, U.S.",Democratic,Britainy Beshear
Halsey Beshears,"November 27, 1971 (age 47)Winter Park, Florida",Republican,Cristin Beshears
Paul Bettencourt,"Paul David BettencourtOctober 20, 1958 (age 60)Harris County, Texas, U.S.",Republican,Susan Sladic
Don Betzold,"August 27, 1950 (age 68)Minneapolis, Minnesota",Minnesota Democratic-Farmer-Labor Party,Leesa
Matt Bevin,"Matthew Griswold BevinJanuary 9, 1967 (age 51)Denver, Colorado, U.S.",Republican,Glenna Bevin (1996–present)
Janet Bewley,"November 10, 1951 (age 67)Cleveland, Ohio",Democratic,David Saetre
Don Beyer,"Donald Sternoff Beyer Jr.June 20, 1950 (age 68)Trieste, Free Territory of Trieste (present-day Trieste, Italy)",Democratic,Carolyn McInerney (m. 1972–1986)Megan Carroll (m. 1987)
Lee Beyer,"June 4, 1948 (age 70)Norfolk, Nebraska",Democratic,Terry Beyer
Terry Beyer,"January 26, 1951 (age 67)Eugene, Oregon",Democratic,Lee Beyer
Joe Biden,"Joseph Robinette Biden Jr.November 20, 1942 (age 76)Scranton, Pennsylvania, U.S.",Democratic (1969–present),Neilia Hunter(m. 1966; died 1972)Jill Jacobs (m. 1977)
Sean Bielat,"Sean D. BielatMay 14, 1975 (age 43)Sumter, South Carolina, U.S.",Republican,Hope Bielat
Robert Bierman,"September 29, 1960 (age 58)",Democratic–Farmer–Labor,Ellen
Len Biernat,Minnesota,Democratic Farmer Labor Party,Christine Jax (divorced 2006)
Dave Bieter,"November 1, 1959 (age 59)Boise, Idaho, U.S.",Democratic,Julia Bieter
Frank Bigelow,"July 22, 1954 (age 64)Fresno, California",Republican,Barbara
Ron C. Bigelow,"November 7, 1948 (age 70)Evanston, Wyoming, U.S.",Republican,Charlene
Judy Biggert,"Judith Gail BorgAugust 15, 1937 (age 81)Chicago, Illinois, U.S.",Republican,Rody Biggert
Robert A. (Bob) Biggins,"October 20, 1946 (age 72)Oak Park, Illinois",Republican,Judy
Andy Biggs,"Andrew Steven BiggsNovember 7, 1958 (age 60)Tucson, Arizona, U.S.",Republican,Cindy
Karla Bigham,"March 9, 1979 (age 39)Cottage Grove, Minnesota",Minnesota Democratic–Farmer–Labor Party,John Stechmann
Shannon Bilbray-Axelrod,"1973 (age 44–45)Las Vegas, Nevada",Democratic,Danny Axelrod
Brian Bilbray,"January 28, 1951 (age 67)Coronado, California",Republican,Karen Bilbray
Michael Bileca,"March 8, 1970 (age 48)Miami, Florida",Republican,Vivian Salazar
Gus Bilirakis,"February 8, 1963 (age 55)Gainesville, Florida, U.S.",Republican,Eva Bilirakis
Michael Bilirakis,"July 16, 1930 (age 88)Tarpon Springs, Florida",Republican,Evelyn Bilirakis
Rick Billinger,"December 16, 1951 (age 67)Quinter, Kansas",Republican,Rita
"Robert E. Billiot, Sr.",November 1953Place of birth missing,Democratic,Pamela G. Billiot (born April 1956)
Kurt Bills,"January 8, 1970 (age 48)Sauk Prairie, Wisconsin, U.S.",Republican,Cindy Bills
Jonathan L. Bing,"New York City, New York, U.S.",Democratic Party,Meredith Ballew; 1 child
Jeff Bingaman,"Jesse Francis Bingaman Jr.October 3, 1943 (age 75)El Paso, Texas, U.S.",Democratic,Anne Kovacovich
Brian Bingman,"December 9, 1953 (age 65)Tulsa, Oklahoma, U.S.",Republican,Paula
Brian D. Birdwell,"November 3, 1961 (age 57)Texas, U.S.",Republican,Mel Birdwell (married 1988)
RepresentativeHeather Bishoff,"Ohio, U.S.",Democratic,Eric Bishoff
Dan Bishop,None,Republican,Jo
Mike Bishop,"Michael Dean BishopMarch 18, 1967 (age 51)Almont, Michigan, U.S.",Republican,Cristina Bishop
Rob Bishop,"July 13, 1951 (age 67)Kaysville, Utah, U.S.",Republican,Jeralynn Hansen
Sanford Bishop,"Sanford Dixon Bishop Jr.February 4, 1947 (age 71)Mobile, Alabama, U.S.",Democratic,Vivian Creighton
Stuart James Bishop,"August 19, 1975 (age 43)Jeanerette, Iberia ParishLouisiana, USA",Republican,Kim Dugas Bishop
Tim Bishop,"Timothy Howard BishopJune 1, 1950 (age 68)Southampton, New York, U.S.",Democratic,Kathy Bishop
Wesley T. Bishop,October 1967Place of birth missing,Democratic,Family information unavailable
Tony Bisignano,"May 14, 1952 (age 66)Des Moines, Iowa, U.S.",Iowa Democratic Party,Kimberly Caudill
Jackie Biskupski,"January 11, 1966 (age 52)[1]Hastings, Minnesota, U.S.",Democratic,Betty Iverson
Daniel Biss,"Daniel Kálmán BissAugust 27, 1977 (age 41)Akron, Ohio, U.S.",Democratic,Karin Steinbrueck
Miles Teel Bivins,"November 22, 1947Amarillo, Potter County, Texas, USA",Republican,"Divorced from: (1) Cornelia Ritchie Wadsworth Bivins (2) Tricia Hamilton Bivins, later married to Lieutenant Governor David Dewhurst"
Tim Bivins,"March 7, 1952 (age 66)",Republican,Terri Bivens
John Bizon,"Detroit, Michigan",Republican,Deborah
Diane Black,"Diane Lynn WarrenJanuary 16, 1951 (age 67)Baltimore, Maryland, U.S.",Republican,David Black (m. 1980)
Dick Black,"Richard Hayden BlackMay 15, 1944 (age 74)Baltimore, Maryland, U.S.",Republican,Barbara Jean Hale
Marcel Black,"March 25, 1951 (age 67)",Democratic Party,Martha Rose Tubb
William B. Black,"November 11, 1941 (age 77)Danville, Illinois",Republican,Sharon
Debbie Blackburn,"DebbieJanuary 12, 1951Woodward, OK",Democratic,Bob L. Blackburn
Marsha Blackburn,"Marsha WedgeworthJune 6, 1952 (age 66)Laurel, Mississippi, U.S.",Republican,Chuck Blackburn (m. 1975)
Curtis Blackwood,"October 17, 1942 (age 76)Charlotte, North Carolina",Republican,Audrey
Rod Blagojevich,"December 10, 1956 (age 62)Chicago, Illinois, U.S.",Democratic,Patricia Mell
Craig Blair,"October 17, 1959 (age 59)Martinsburg, West Virginia",Republican,Andrea
Fenton Bland,"Fenton Lee Bland, Jr.March 7, 1962 (age 56)Petersburg, Virginia, U.S.",Democratic,Elisabeth Edwards
Rebecca Blank,"September 19, 1955 (age 63)Columbia, Missouri, U.S.",Democratic,Hanns Kuttner
Ken Blankenbush,"September 14, 1947 (age 71)[1]Wilkes Barre, PA[1]",Republican,Sheila[2]
Cecile Herndon Bledsoe,"June 26, 1944 (age 74)Lyons, Toombs CountyGeorgia",Republican,"James Harper Bledsoe, M.D."
Patricia Blevins,"February 21, 1954 (age 64)Wilmington, Delaware, U.S.",Democratic,Michael
Doug Blex,"December 19, 1946 (age 72)Montgomery County, Kansas, U.S.",Republican,Meggin
Matt Bliss,None,Republican Party of Minnesota,Christine (died of cancer)Emily
Richard Bloom,"June 22, 1953 (age 65)Philadelphia, Pennsylvania, US",Democratic,Robbie Black
Stephen Bloom,"October 10, 1961 (age 57)Manhasset, New York",Republican,Sharon Bloom
